Or_ID,Prod_Rating,Delivery_Service_Rating
ORD09837,3,3
ORD09838,1,4
ORD09839,3,2
ORD09840,5,4
ORD09841,1,2
ORD09842,4,5
ORD09843,1,3
ORD09844,,3
ORD09845,1,3
ORD09846,4,4
ORD09847,4,3
ORD09848,1,1
ORD09849,4,5
ORD09850,2,5
ORD09851,5,2
ORD09852,1,2
ORD09853,5,2
ORD09854,4,1
ORD09855,,3
ORD09856,4,
ORD09857,4,5
ORD09858,5,2
ORD09859,3,1
ORD09860,3,2
ORD09861,4,2
ORD09862,2,3
ORD09863,2,2
ORD09864,3,5
ORD09865,2,4
ORD09866,5,3
ORD09867,4,4
ORD09868,4,1
ORD09869,5,4
ORD09870,1,1
ORD09871,1,5
ORD09872,4,1
ORD09873,3,3
ORD09874,4,5
ORD09875,4,4
ORD09876,2,3
ORD09877,2,1
ORD09878,1,1
ORD09879,4,3
ORD09880,1,4
ORD09881,4,2
ORD09882,5,3
ORD09883,4,1
ORD09884,3,4
ORD09885,4,1
ORD09886,2,1
ORD09887,3,5
ORD09888,5,1
ORD09889,3,4
ORD09890,2,4
ORD09891,4,5
ORD09892,1,5
ORD09893,4,4
ORD09894,4,4
ORD09895,2,5
ORD09896,1,5
ORD09897,2,1
ORD09898,3,4
ORD09899,2,4
ORD09900,3,
ORD09901,4,1
ORD09902,4,5
ORD09903,3,3
ORD09904,2,3
ORD09905,2,4
ORD09906,2,1
ORD09907,4,1
ORD09908,1,2
ORD09909,4,4
ORD09910,2,3
ORD09911,5,4
ORD09912,4,3
ORD09913,2,2
ORD09914,5,5
ORD09915,2,4
ORD09916,2,3
ORD09917,5,3
ORD09918,1,1
ORD09919,2,2
ORD09920,5,5
ORD09921,,1
ORD09922,3,4
ORD09923,2,1
ORD09924,2,2
ORD09925,1,4
ORD09926,4,5
ORD09927,5,1
ORD09928,5,3
ORD09929,5,4
ORD09930,2,5
ORD09931,3,1
ORD09932,3,3
ORD09933,1,3
ORD09934,4,1
ORD09935,5,2
ORD09936,1,
ORD09937,3,5
ORD09938,5,5
ORD09939,4,2
ORD09940,3,
ORD09941,5,4
ORD09942,5,1
ORD09943,5,4
ORD09944,2,1
ORD09945,5,3
ORD09946,2,4
ORD09947,2,4
ORD09948,4,5
ORD09949,4,5
ORD09950,2,2
ORD09951,2,2
ORD09952,3,4
ORD09953,5,4
ORD09954,5,5
ORD09955,4,3
ORD09956,4,3
ORD09957,1,4
ORD09958,3,4
ORD09959,3,1
ORD09960,4,3
ORD09961,5,3
ORD09962,4,4
ORD09963,1,2
ORD09964,3,3
ORD09965,3,2
ORD09966,2,2
ORD09967,4,5
ORD09968,2,1
ORD09969,1,5
ORD09970,2,2
ORD09971,3,5
ORD09972,3,5
ORD09973,2,2
ORD09974,4,3
ORD09975,3,1
ORD09976,,4
ORD09977,1,2
ORD09978,2,5
ORD09979,2,3
ORD09980,4,3
ORD09981,4,2
ORD09982,2,2
ORD09983,5,3
ORD09984,1,2
ORD09985,3,3
ORD09986,2,3
ORD09987,4,3
ORD09988,1,5
ORD09989,3,4
ORD09990,2,4
ORD09991,5,3
ORD09992,5,3
ORD09993,2,5
ORD09994,5,2
ORD09995,5,3
ORD09996,2,2
ORD09997,4,
ORD09998,2,4
ORD09999,4,2
ORD10000,2,2
