P_ID,Product_Name,Category,Price,Features,Affected_Price,Del_Charge,Total_Price,Final_Price
PROD07754,Flavored Milk,Snacks & Drinks,409,Free Delivery,327.2,32,441,409
PROD07755,Popcorn,Snacks & Drinks,287,Free Delivery,229.6,41,328,287
PROD07756,Flavored Milk,Snacks & Drinks,1138,Free Delivery,910.4,30,1168,1138
PROD07757,Power Bank,Electronics,443,Free Delivery,354.4,40,483,443
PROD07758,Portable Hard Drive,Electronics,1640,Free Delivery,1312,41,1681,1640
PROD07759,Power Bank,Electronics,1784,Free Delivery,1427.2,44,1828,1784
PROD07760,Garbage Bags,Household Essentials,1474,Free Delivery,1179.2,35,1509,1474
PROD07761,Salt,Groceries & Kitchen Essentials,1318,"Free Delivery, 20% on product",1054.4,41,1359,1359
PROD07762,Power Bank,Electronics,269,Free Delivery,215.2,37,306,269
PROD07763,Popcorn,Snacks & Drinks,752,Free Delivery,601.6,34,786,752
PROD07764,Glass Cleaner,Household Essentials,1782,Free Delivery,1425.6,49,1831,1782
PROD07765,Shampoo,Beauty & Personal Care,1254,Free Delivery,1003.2,40,1294,1254
PROD07766,Potato Chips,Snacks & Drinks,53,,42.4,31,84,84
PROD07767,Shampoo,Beauty & Personal Care,690,Free Delivery,552,44,734,690
PROD07768,Spices,Groceries & Kitchen Essentials,1932,"Free Delivery, 20% on product",1545.6,33,1965,1965
PROD07769,Dishwashing Liquid,Household Essentials,329,Free Delivery,263.2,49,378,329
PROD07770,Bluetooth Speaker,Electronics,969,Free Delivery,775.2,49,1018,969
PROD07771,Garbage Bags,Household Essentials,1027,Free Delivery,821.6,40,1067,1027
PROD07772,Garbage Bags,Household Essentials,1634,Free Delivery,1307.2,47,1681,1634
PROD07773,Bluetooth Speaker,Electronics,897,Free Delivery,717.6,37,934,897
PROD07774,Portable Hard Drive,Electronics,1855,Free Delivery,1484,32,1887,1855
PROD07775,Cocoa Powder,Recipe Ideas,867,Free Delivery,693.6,31,898,867
PROD07776,USB Cable,Electronics,319,Free Delivery,255.2,48,367,319
PROD07777,Memory Card,Electronics,1813,Free Delivery,1450.4,35,1848,1813
PROD07778,Salt,Groceries & Kitchen Essentials,474,"Free Delivery, 20% on product",379.2,41,515,515
PROD07779,Fruit Juice,Snacks & Drinks,84,,67.2,38,122,122
PROD07780,Chocolate Cookies,Snacks & Drinks,703,Free Delivery,562.4,45,748,703
PROD07781,Popcorn,Snacks & Drinks,1819,Free Delivery,1455.2,46,1865,1819
PROD07782,Memory Card,Electronics,1592,Free Delivery,1273.6,43,1635,1592
PROD07783,Sugar,Groceries & Kitchen Essentials,755,"Free Delivery, 20% on product",604,39,794,794
PROD07784,Trail Mix,Snacks & Drinks,820,Free Delivery,656,37,857,820
PROD07785,Fruit Juice,Snacks & Drinks,1473,Free Delivery,1178.4,45,1518,1473
PROD07786,Bluetooth Speaker,Electronics,209,Free Delivery,167.2,44,253,209
PROD07787,Lip Balm,Beauty & Personal Care,237,Free Delivery,189.6,38,275,237
PROD07788,Smart Plug,Electronics,1739,Free Delivery,1391.2,34,1773,1739
PROD07789,Coffee,Groceries & Kitchen Essentials,188,"Free Delivery, 20% on product",150.4,36,224,224
PROD07790,Tea,Groceries & Kitchen Essentials,645,"Free Delivery, 20% on product",516,33,678,678
PROD07791,Smartwatch,Electronics,213,Free Delivery,170.4,35,248,213
PROD07792,Tissue Paper,Household Essentials,738,Free Delivery,590.4,43,781,738
PROD07793,Glass Cleaner,Household Essentials,497,Free Delivery,397.6,47,544,497
PROD07794,Memory Card,Electronics,703,Free Delivery,562.4,35,738,703
PROD07795,Soft Drink,Snacks & Drinks,1567,Free Delivery,1253.6,33,1600,1567
PROD07796,Fruit Juice,Snacks & Drinks,1105,Free Delivery,884,41,1146,1105
PROD07797,Face Cream,Beauty & Personal Care,534,Free Delivery,427.2,30,564,534
PROD07798,Bluetooth Speaker,Electronics,1772,Free Delivery,1417.6,47,1819,1772
PROD07799,Spices,Groceries & Kitchen Essentials,1859,"Free Delivery, 20% on product",1487.2,30,1889,1889
PROD07800,Fruit Juice,Snacks & Drinks,1612,Free Delivery,1289.6,30,1642,1612
PROD07801,USB Cable,Electronics,610,Free Delivery,488,42,652,610
PROD07802,Spices,Groceries & Kitchen Essentials,155,"Free Delivery, 20% on product",124,35,190,190
PROD07803,Toilet Cleaner,Household Essentials,617,Free Delivery,493.6,46,663,617
PROD07804,Energy Bar,Snacks & Drinks,1863,Free Delivery,1490.4,39,1902,1863
PROD07805,Deodorant,Beauty & Personal Care,1627,Free Delivery,1301.6,41,1668,1627
PROD07806,USB Cable,Electronics,1360,Free Delivery,1088,47,1407,1360
PROD07807,Spices,Groceries & Kitchen Essentials,526,"Free Delivery, 20% on product",420.8,41,567,567
PROD07808,Tissue Paper,Household Essentials,970,Free Delivery,776,34,1004,970
PROD07809,Wireless Earphones,Electronics,1911,Free Delivery,1528.8,30,1941,1911
PROD07810,Dishwashing Liquid,Household Essentials,460,Free Delivery,368,50,510,460
PROD07811,Wheat Flour,Groceries & Kitchen Essentials,127,"Free Delivery, 20% on product",101.6,42,169,169
PROD07812,Smart Plug,Electronics,580,Free Delivery,464,36,616,580
PROD07813,Face Wash,Beauty & Personal Care,1405,Free Delivery,1124,45,1450,1405
PROD07814,Instant Noodles,Groceries & Kitchen Essentials,785,"Free Delivery, 20% on product",628,35,820,820
PROD07815,Scrub Pads,Household Essentials,1122,Free Delivery,897.6,33,1155,1122
PROD07816,Coffee,Groceries & Kitchen Essentials,1307,"Free Delivery, 20% on product",1045.6,45,1352,1352
PROD07817,Soft Drink,Snacks & Drinks,1232,Free Delivery,985.6,38,1270,1232
PROD07818,Olive Oil,Recipe Ideas,1353,Free Delivery,1082.4,46,1399,1353
PROD07819,Toilet Cleaner,Household Essentials,442,Free Delivery,353.6,38,480,442
PROD07820,Bluetooth Speaker,Electronics,1649,Free Delivery,1319.2,30,1679,1649
PROD07821,Floor Cleaner,Household Essentials,521,Free Delivery,416.8,41,562,521
PROD07822,Popcorn,Snacks & Drinks,343,Free Delivery,274.4,50,393,343
PROD07823,Packaged Snacks,Snacks & Drinks,475,Free Delivery,380,47,522,475
PROD07824,Phone Charger,Electronics,1312,Free Delivery,1049.6,42,1354,1312
PROD07825,Basmati Rice,Groceries & Kitchen Essentials,1479,"Free Delivery, 20% on product",1183.2,35,1514,1514
PROD07826,LED Light Bulb,Electronics,1299,Free Delivery,1039.2,34,1333,1299
PROD07827,Cooking Oil,Groceries & Kitchen Essentials,1370,"Free Delivery, 20% on product",1096,39,1409,1409
PROD07828,Coffee,Groceries & Kitchen Essentials,216,"Free Delivery, 20% on product",172.8,38,254,254
PROD07829,Garbage Bags,Household Essentials,985,Free Delivery,788,32,1017,985
PROD07830,Power Bank,Electronics,68,,54.4,40,108,108
PROD07831,Smartwatch,Electronics,662,Free Delivery,529.6,41,703,662
PROD07832,LED Light Bulb,Electronics,771,Free Delivery,616.8,34,805,771
PROD07833,Tissue Paper,Household Essentials,741,Free Delivery,592.8,42,783,741
PROD07834,Instant Noodles,Groceries & Kitchen Essentials,1474,"Free Delivery, 20% on product",1179.2,33,1507,1507
PROD07835,Bluetooth Speaker,Electronics,820,Free Delivery,656,35,855,820
PROD07836,Energy Bar,Snacks & Drinks,373,Free Delivery,298.4,40,413,373
PROD07837,Smartwatch,Electronics,586,Free Delivery,468.8,30,616,586
PROD07838,Memory Card,Electronics,189,Free Delivery,151.2,33,222,189
PROD07839,Sponges,Household Essentials,1894,Free Delivery,1515.2,38,1932,1894
PROD07840,Yeast,Recipe Ideas,549,Free Delivery,439.2,44,593,549
PROD07841,Energy Bar,Snacks & Drinks,1971,Free Delivery,1576.8,48,2019,1971
PROD07842,Wireless Earphones,Electronics,1205,Free Delivery,964,34,1239,1205
PROD07843,Cocoa Powder,Recipe Ideas,947,Free Delivery,757.6,31,978,947
PROD07844,Spices,Groceries & Kitchen Essentials,1410,"Free Delivery, 20% on product",1128,35,1445,1445
PROD07845,LED Light Bulb,Electronics,1541,Free Delivery,1232.8,47,1588,1541
PROD07846,Air Freshener,Household Essentials,1308,Free Delivery,1046.4,38,1346,1308
PROD07847,Spices,Groceries & Kitchen Essentials,1332,"Free Delivery, 20% on product",1065.6,30,1362,1362
PROD07848,Smart Plug,Electronics,1937,Free Delivery,1549.6,48,1985,1937
PROD07849,Memory Card,Electronics,668,Free Delivery,534.4,33,701,668
PROD07850,Garbage Bags,Household Essentials,642,Free Delivery,513.6,37,679,642
PROD07851,Pasta Sauce,Recipe Ideas,867,Free Delivery,693.6,30,897,867
PROD07852,Phone Charger,Electronics,121,Free Delivery,96.8,42,163,121
PROD07853,Coffee,Groceries & Kitchen Essentials,70,20% on product,56,40,110,110
PROD07854,Instant Noodles,Groceries & Kitchen Essentials,1277,"Free Delivery, 20% on product",1021.6,40,1317,1317
PROD07855,Salt,Groceries & Kitchen Essentials,829,"Free Delivery, 20% on product",663.2,37,866,866
PROD07856,Phone Charger,Electronics,1906,Free Delivery,1524.8,47,1953,1906
PROD07857,Smart Plug,Electronics,243,Free Delivery,194.4,40,283,243
PROD07858,Air Freshener,Household Essentials,438,Free Delivery,350.4,49,487,438
PROD07859,Toilet Cleaner,Household Essentials,1616,Free Delivery,1292.8,49,1665,1616
PROD07860,Bluetooth Speaker,Electronics,931,Free Delivery,744.8,33,964,931
PROD07861,Portable Hard Drive,Electronics,860,Free Delivery,688,50,910,860
PROD07862,Flavored Milk,Snacks & Drinks,701,Free Delivery,560.8,46,747,701
PROD07863,Floor Cleaner,Household Essentials,1011,Free Delivery,808.8,49,1060,1011
PROD07864,Spices,Groceries & Kitchen Essentials,1792,"Free Delivery, 20% on product",1433.6,32,1824,1824
PROD07865,Memory Card,Electronics,1212,Free Delivery,969.6,48,1260,1212
PROD07866,Trail Mix,Snacks & Drinks,917,Free Delivery,733.6,34,951,917
PROD07867,Floor Cleaner,Household Essentials,724,Free Delivery,579.2,35,759,724
PROD07868,Garbage Bags,Household Essentials,1603,Free Delivery,1282.4,32,1635,1603
PROD07869,Pasta Sauce,Recipe Ideas,724,Free Delivery,579.2,41,765,724
PROD07870,Floor Cleaner,Household Essentials,1003,Free Delivery,802.4,36,1039,1003
PROD07871,Salt,Groceries & Kitchen Essentials,850,"Free Delivery, 20% on product",680,40,890,890
PROD07872,Pasta Sauce,Recipe Ideas,1962,Free Delivery,1569.6,48,2010,1962
PROD07873,Soft Drink,Snacks & Drinks,1756,Free Delivery,1404.8,45,1801,1756
PROD07874,Smart Plug,Electronics,314,Free Delivery,251.2,36,350,314
PROD07875,Scrub Pads,Household Essentials,1960,Free Delivery,1568,40,2000,1960
PROD07876,Dishwashing Liquid,Household Essentials,458,Free Delivery,366.4,42,500,458
PROD07877,Basmati Rice,Groceries & Kitchen Essentials,1672,"Free Delivery, 20% on product",1337.6,39,1711,1711
PROD07878,Olive Oil,Recipe Ideas,803,Free Delivery,642.4,45,848,803
PROD07879,Sponges,Household Essentials,1623,Free Delivery,1298.4,37,1660,1623
PROD07880,Tea,Groceries & Kitchen Essentials,1512,"Free Delivery, 20% on product",1209.6,41,1553,1553
PROD07881,Chocolate Cookies,Snacks & Drinks,1207,Free Delivery,965.6,30,1237,1207
PROD07882,Packaged Snacks,Snacks & Drinks,1290,Free Delivery,1032,50,1340,1290
PROD07883,Instant Noodles,Groceries & Kitchen Essentials,161,"Free Delivery, 20% on product",128.8,50,211,211
PROD07884,Laundry Detergent,Household Essentials,1640,Free Delivery,1312,36,1676,1640
PROD07885,Smartwatch,Electronics,1349,Free Delivery,1079.2,42,1391,1349
PROD07886,Smartwatch,Electronics,1845,Free Delivery,1476,30,1875,1845
PROD07887,USB Cable,Electronics,282,Free Delivery,225.6,39,321,282
PROD07888,Face Cream,Beauty & Personal Care,1554,Free Delivery,1243.2,33,1587,1554
PROD07889,Phone Charger,Electronics,687,Free Delivery,549.6,32,719,687
PROD07890,Potato Chips,Snacks & Drinks,1022,Free Delivery,817.6,33,1055,1022
PROD07891,Glass Cleaner,Household Essentials,1604,Free Delivery,1283.2,45,1649,1604
PROD07892,Spaghetti,Recipe Ideas,1685,Free Delivery,1348,32,1717,1685
PROD07893,Wireless Earphones,Electronics,567,Free Delivery,453.6,43,610,567
PROD07894,Sunscreen,Beauty & Personal Care,1401,Free Delivery,1120.8,49,1450,1401
PROD07895,Trail Mix,Snacks & Drinks,232,Free Delivery,185.6,43,275,232
PROD07896,LED Light Bulb,Electronics,115,Free Delivery,92,41,156,115
PROD07897,Smartwatch,Electronics,211,Free Delivery,168.8,39,250,211
PROD07898,Wireless Earphones,Electronics,1935,Free Delivery,1548,41,1976,1935
PROD07899,Smartwatch,Electronics,500,Free Delivery,400,41,541,500
PROD07900,Spices,Groceries & Kitchen Essentials,1941,"Free Delivery, 20% on product",1552.8,35,1976,1976
PROD07901,Bluetooth Speaker,Electronics,1524,Free Delivery,1219.2,44,1568,1524
PROD07902,Dishwashing Liquid,Household Essentials,1416,Free Delivery,1132.8,41,1457,1416
PROD07903,Potato Chips,Snacks & Drinks,309,Free Delivery,247.2,47,356,309
PROD07904,Tissue Paper,Household Essentials,1500,Free Delivery,1200,48,1548,1500
PROD07905,Sugar,Groceries & Kitchen Essentials,180,"Free Delivery, 20% on product",144,41,221,221
PROD07906,Baking Powder,Recipe Ideas,1668,Free Delivery,1334.4,34,1702,1668
PROD07907,Spices,Groceries & Kitchen Essentials,1646,"Free Delivery, 20% on product",1316.8,41,1687,1687
PROD07908,Smartwatch,Electronics,688,Free Delivery,550.4,34,722,688
PROD07909,Tissue Paper,Household Essentials,1438,Free Delivery,1150.4,34,1472,1438
PROD07910,Popcorn,Snacks & Drinks,543,Free Delivery,434.4,39,582,543
PROD07911,Laundry Detergent,Household Essentials,1611,Free Delivery,1288.8,48,1659,1611
PROD07912,Floor Cleaner,Household Essentials,1898,Free Delivery,1518.4,35,1933,1898
PROD07913,Memory Card,Electronics,1511,Free Delivery,1208.8,33,1544,1511
PROD07914,Chocolate Cookies,Snacks & Drinks,1873,Free Delivery,1498.4,40,1913,1873
PROD07915,Cake Mix,Recipe Ideas,1849,Free Delivery,1479.2,37,1886,1849
PROD07916,Potato Chips,Snacks & Drinks,1423,Free Delivery,1138.4,50,1473,1423
PROD07917,Power Bank,Electronics,1655,Free Delivery,1324,47,1702,1655
PROD07918,Laundry Detergent,Household Essentials,1761,Free Delivery,1408.8,34,1795,1761
PROD07919,USB Cable,Electronics,938,Free Delivery,750.4,36,974,938
PROD07920,Toilet Cleaner,Household Essentials,194,Free Delivery,155.2,33,227,194
PROD07921,Floor Cleaner,Household Essentials,417,Free Delivery,333.6,31,448,417
PROD07922,Smartwatch,Electronics,257,Free Delivery,205.6,31,288,257
PROD07923,Face Wash,Beauty & Personal Care,1181,Free Delivery,944.8,38,1219,1181
PROD07924,Pulses,Groceries & Kitchen Essentials,896,"Free Delivery, 20% on product",716.8,39,935,935
PROD07925,Coffee,Groceries & Kitchen Essentials,1435,"Free Delivery, 20% on product",1148,42,1477,1477
PROD07926,Pasta Sauce,Recipe Ideas,1670,Free Delivery,1336,32,1702,1670
PROD07927,Tissue Paper,Household Essentials,1880,Free Delivery,1504,44,1924,1880
PROD07928,Sponges,Household Essentials,1247,Free Delivery,997.6,34,1281,1247
PROD07929,Hair Oil,Beauty & Personal Care,121,Free Delivery,96.8,50,171,121
PROD07930,LED Light Bulb,Electronics,1334,Free Delivery,1067.2,35,1369,1334
PROD07931,Hand Soap,Beauty & Personal Care,395,Free Delivery,316,35,430,395
PROD07932,Deodorant,Beauty & Personal Care,1880,Free Delivery,1504,50,1930,1880
PROD07933,Instant Noodles,Groceries & Kitchen Essentials,956,"Free Delivery, 20% on product",764.8,42,998,998
PROD07934,Fruit Juice,Snacks & Drinks,1764,Free Delivery,1411.2,38,1802,1764
PROD07935,Body Lotion,Beauty & Personal Care,851,Free Delivery,680.8,47,898,851
PROD07936,Fruit Juice,Snacks & Drinks,1144,Free Delivery,915.2,41,1185,1144
PROD07937,Cereal Bars,Snacks & Drinks,1898,Free Delivery,1518.4,50,1948,1898
PROD07938,Air Freshener,Household Essentials,1864,Free Delivery,1491.2,48,1912,1864
PROD07939,Potato Chips,Snacks & Drinks,555,Free Delivery,444,34,589,555
PROD07940,Cocoa Powder,Recipe Ideas,681,Free Delivery,544.8,33,714,681
PROD07941,Tissue Paper,Household Essentials,1399,Free Delivery,1119.2,42,1441,1399
PROD07942,Scrub Pads,Household Essentials,1828,Free Delivery,1462.4,33,1861,1828
PROD07943,Glass Cleaner,Household Essentials,1208,Free Delivery,966.4,30,1238,1208
PROD07944,Flavored Milk,Snacks & Drinks,339,Free Delivery,271.2,33,372,339
PROD07945,Spices,Groceries & Kitchen Essentials,481,"Free Delivery, 20% on product",384.8,35,516,516
PROD07946,Conditioner,Beauty & Personal Care,1664,Free Delivery,1331.2,43,1707,1664
PROD07947,LED Light Bulb,Electronics,1575,Free Delivery,1260,36,1611,1575
PROD07948,Spices,Groceries & Kitchen Essentials,1949,"Free Delivery, 20% on product",1559.2,39,1988,1988
PROD07949,Portable Hard Drive,Electronics,1036,Free Delivery,828.8,38,1074,1036
PROD07950,Air Freshener,Household Essentials,200,Free Delivery,160,49,249,200
PROD07951,Popcorn,Snacks & Drinks,591,Free Delivery,472.8,42,633,591
PROD07952,Laundry Detergent,Household Essentials,1723,Free Delivery,1378.4,34,1757,1723
PROD07953,Smart Plug,Electronics,1290,Free Delivery,1032,41,1331,1290
PROD07954,Garbage Bags,Household Essentials,918,Free Delivery,734.4,49,967,918
PROD07955,Wireless Earphones,Electronics,1691,Free Delivery,1352.8,49,1740,1691
PROD07956,Sugar,Groceries & Kitchen Essentials,801,"Free Delivery, 20% on product",640.8,40,841,841
PROD07957,Glass Cleaner,Household Essentials,1792,Free Delivery,1433.6,38,1830,1792
PROD07958,Chocolate Cookies,Snacks & Drinks,116,Free Delivery,92.8,31,147,116
PROD07959,Bluetooth Speaker,Electronics,1426,Free Delivery,1140.8,43,1469,1426
PROD07960,Bluetooth Speaker,Electronics,546,Free Delivery,436.8,47,593,546
PROD07961,Air Freshener,Household Essentials,1640,Free Delivery,1312,44,1684,1640
PROD07962,Coffee,Groceries & Kitchen Essentials,749,"Free Delivery, 20% on product",599.2,48,797,797
PROD07963,Popcorn,Snacks & Drinks,981,Free Delivery,784.8,40,1021,981
PROD07964,Flavored Milk,Snacks & Drinks,1838,Free Delivery,1470.4,47,1885,1838
PROD07965,Popcorn,Snacks & Drinks,1985,Free Delivery,1588,41,2026,1985
PROD07966,Face Wash,Beauty & Personal Care,1953,Free Delivery,1562.4,30,1983,1953
PROD07967,Trail Mix,Snacks & Drinks,1336,Free Delivery,1068.8,43,1379,1336
PROD07968,Chocolate Cookies,Snacks & Drinks,257,Free Delivery,205.6,42,299,257
PROD07969,Bread Crumbs,Recipe Ideas,1325,Free Delivery,1060,45,1370,1325
PROD07970,Garbage Bags,Household Essentials,496,Free Delivery,396.8,39,535,496
PROD07971,Toilet Cleaner,Household Essentials,954,Free Delivery,763.2,41,995,954
PROD07972,Shampoo,Beauty & Personal Care,1840,Free Delivery,1472,48,1888,1840
PROD07973,Basmati Rice,Groceries & Kitchen Essentials,823,"Free Delivery, 20% on product",658.4,50,873,873
PROD07974,Tea,Groceries & Kitchen Essentials,1537,"Free Delivery, 20% on product",1229.6,30,1567,1567
PROD07975,Scrub Pads,Household Essentials,1721,Free Delivery,1376.8,34,1755,1721
PROD07976,Laundry Detergent,Household Essentials,487,Free Delivery,389.6,38,525,487
PROD07977,Instant Noodles,Groceries & Kitchen Essentials,1331,"Free Delivery, 20% on product",1064.8,44,1375,1375
PROD07978,LED Light Bulb,Electronics,1980,Free Delivery,1584,31,2011,1980
PROD07979,Cooking Oil,Groceries & Kitchen Essentials,1041,"Free Delivery, 20% on product",832.8,50,1091,1091
PROD07980,Tea,Groceries & Kitchen Essentials,301,"Free Delivery, 20% on product",240.8,50,351,351
PROD07981,Pizza Base,Recipe Ideas,725,Free Delivery,580,40,765,725
PROD07982,Yeast,Recipe Ideas,1635,Free Delivery,1308,49,1684,1635
PROD07983,Wheat Flour,Groceries & Kitchen Essentials,1885,"Free Delivery, 20% on product",1508,50,1935,1935
PROD07984,Face Wash,Beauty & Personal Care,873,Free Delivery,698.4,36,909,873
PROD07985,Smart Plug,Electronics,1533,Free Delivery,1226.4,41,1574,1533
PROD07986,Tissue Paper,Household Essentials,1619,Free Delivery,1295.2,30,1649,1619
